location_node,destination_node,Count
42428858,561035330,1
42428863,42430651,1
42428892,42746505,1
42428912,42429714,1
42428917,42421857,1
42428917,42431549,1
42428917,42438881,1
42428917,42458267,1
42428922,42445740,1
42428931,42422366,1
42428931,561035351,1
42428934,42428179,1
42428939,42435354,1
42428939,561035363,1
42428944,42429330,1
42428944,42434259,1
42428944,42437917,1
42428962,42445215,1
42429035,42433785,1
42429314,42430371,1
42429314,42430390,1
42429314,42432580,1
42429314,42438859,1
42429314,42443618,1
42429314,100522731,1
42429324,42425127,1
42429324,42428570,1
42429324,42428645,1
42429324,42431656,1
42429324,42431902,1
42429324,42435265,1
42429324,42435319,1
42429324,42436486,1
42429324,42440313,1
42429324,42443528,1
42429324,42446099,1
42429324,42454679,1
42429330,42429348,1
42429330,42437142,1
42429330,42438886,1
42429330,42440001,1
42429330,42444049,1
42429330,42446066,1
42429330,42446994,1
42429330,42448726,1
42429330,561042202,1
42429330,1061531768,1
42429334,42421803,1
42429334,42424225,1
42429334,42428014,1
42429334,42428022,1
42429334,42429324,1
42429334,42435272,1
42429334,42436481,1
42429334,42436489,1
42429334,42440465,1
42429334,42442480,1
42429334,42443027,1
42429334,42443349,1
42429334,42448203,1
42429334,42449893,1
42429334,42449956,1
42429334,42453604,1
42429334,596775919,1
42429334,1061531637,1
42429338,42428014,1
42429338,42428022,1
42429338,42429570,1
42429338,42429976,1
42429338,42429998,1
42429338,42430488,1
42429338,42442931,1
42429338,42442939,1
42429338,42446959,1
42429338,596776032,1
42429338,596776089,1
42429338,596776127,1
42429338,596776166,1
42429338,1698103194,1
42429340,42428283,1
42429340,42429340,1
42429340,42430265,1
42429340,42430314,1
42429340,42430378,1
42429340,42432436,1
42429340,42434072,1
42429340,42434087,1
42429340,42436943,1
42429340,42442939,1
42429340,42445649,1
42429340,42446925,1
42429340,42447009,1
42429340,42448379,1
42429340,42482553,1
42429340,2698702581,1
42429342,42424427,1
42429342,42428016,1
42429342,42432558,1
42429342,42432818,1
42429342,42434072,1
42429342,42435684,1
42429342,42440025,1
42429342,42440951,1
42429342,42443612,1
42429342,42448329,1
42429342,42450035,1
42429342,42454428,1
42429342,100522728,1
42429342,2831728347,1
42429346,42430060,1
42429346,42431678,1
42429346,42436917,1
42429346,42454522,1
42429348,42447009,1
42429354,42428183,1
42429354,42428310,1
42429354,42428328,1
42429354,42453398,1
42429362,42448693,1
42429373,42430274,1
42429373,42430333,1
42429373,42431544,1
42429373,42435635,1
42429373,42436703,1
42429373,42443680,1
42429373,42445928,1
42429373,42446998,1
42429373,42448549,1
42429373,42454325,1
42429373,42497788,1
42429374,42428277,1
42429374,42429412,1
42429374,42431549,1
42429374,42432211,1
42429374,42435301,1
42429374,42435636,1
42429374,42440330,1
42429374,42444897,1
42429374,42445417,1
42429375,42429633,1
42429375,42430205,1
42429375,42431889,1
42429375,42436359,1
42429375,42442273,1
42429375,42453630,1
42429378,42428321,1
42429378,42430329,1
42429378,42434087,1
42429378,42435629,1
42429378,42438889,1
42429388,42430597,1
42429388,42432458,1
42429388,42432585,1
42429388,42434821,1
42429388,42435624,1
42429388,42437021,1
42429388,593915255,1
42429390,42454378,1
42429390,370880758,1
42429394,42428272,1
42429412,42428287,1
42429412,42432700,1
42429412,42434072,1
42429412,42435644,1
42429412,42438060,1
42429412,42439236,1
42429412,42443807,1
42429412,42445651,1
42429412,42454642,1
42429412,1698103483,1
42429431,42431868,1
42429507,42431544,1
42429521,42422026,1
42429521,42429998,1
42429521,42431602,1
42429521,42433611,1
42429521,246866830,1
42429552,596776173,1
42429562,42428253,1
42429562,42430298,1
42429562,42430367,1
42429562,42434085,1
42429562,42434951,1
42429562,42445479,1
42429562,42445928,1
42429562,42454325,1
42429562,100522479,1
42429562,1698103521,1
42429563,42444230,1
42429565,42428391,1
42429565,42442914,1
42429565,42445534,1
42429565,587987721,1
42429577,42437280,1
42429577,42449956,1
42429633,42426747,1
42429633,42434871,1
42429633,42436377,1
42429633,42444479,1
42429633,42448552,1
42429633,42533974,1
42429633,246648219,1
42429633,276062182,1
42429633,371206270,1
42429657,42428313,1
42429657,42429375,1
42429657,42436582,1
42429657,42442948,1
42429657,42444043,1
42429657,42445651,1
42429659,42428234,1
42429659,42428287,1
42429659,42430282,1
42429659,42430342,1
42429659,42430356,1
42429659,42431802,1
42429659,42437280,1
42429659,42449963,1
42429659,42455200,1
42429659,42456578,1
42429659,1692450029,1
42429661,42430233,1
42429661,42430333,1
42429661,42430352,1
42429661,42430713,1
42429661,42436779,1
42429661,42437529,1
42429661,42439275,1
42429661,42444353,1
42429661,42453398,1
42429661,373903786,1
42429662,42422042,1
42429662,42432436,1
42429662,427804029,1
42429662,763020163,1
42429663,42442288,1
42429663,339044224,1
42429664,42427812,1
42429664,42428043,1
42429664,42429876,1
42429664,42430375,1
42429664,42432438,1
42429664,42445899,1
42429680,42430643,1
42429680,42434346,1
42429680,42437841,1
42429680,42439392,1
42429680,42443615,1
42429680,42445649,1
42429682,42430052,1
42429682,42430736,1
42429682,42444810,1
42429682,561042200,1
42429682,596775840,1
42429688,42427764,1
42429688,42428005,1
42429688,42429976,1
42429688,42432438,1
42429688,42435250,1
42429688,42447009,2
42429688,42449956,1
42429688,596775914,1
42429688,2831728347,1
42429690,42424225,1
42429690,42435497,1
42429690,42435642,1
42429690,42436544,1
42429690,42437358,1
42429690,42447009,1
42429690,42448338,1
42429690,42452812,1
42429690,593973910,1
42429690,2831728347,1
42429693,42432693,1
42429693,42432861,1
42429693,42434074,1
42429693,42442949,1
42429693,2541754762,1
42429694,42429334,1
42429694,42429840,1
42429694,42431544,2
42429694,42431654,1
42429694,42431902,1
42429694,42434090,1
42429694,42440020,1
42429694,42443020,1
42429694,42443804,1
42429694,42445950,1
42429694,42446472,1
42429694,42449947,1
42429694,371206271,1
42429694,2141026510,1
42429700,42427915,1
42429700,42429577,1
42429700,42429659,1
42429700,42429688,1
42429700,42430259,1
42429700,42430344,1
42429700,42430361,1
42429700,42430600,1
42429700,42430889,1
42429700,42431459,1
42429700,42433604,1
42429700,42434085,1
42429700,42440553,1
42429700,42442914,1
42429700,42445027,1
42429700,42448338,1
42429700,42453104,1
42429700,1773121034,1
42429701,42440163,1
42429714,42427133,1
42429714,42435646,1
42429714,42438886,1
42429714,42440009,1
42429714,42440313,1
42429714,42443268,1
42429714,277782698,1
42429754,42429754,4
42429769,42432856,1
42429773,42436598,1
42429773,42437346,1
42429773,42445574,1
42429773,42453610,2
42429773,42454325,1
42429773,42455396,1
42429773,370893396,1
42429811,486868138,1
42429829,42428005,1
42429830,42430160,1
42429830,42430187,2
42429830,42430333,1
42429830,42446353,1
42429840,42430274,1
42429840,595682316,1
42429842,42428368,1
42429842,42428570,1
42429842,42429842,1
42429842,42431617,1
42429842,42432152,1
42429842,42440025,1
42429842,42452817,1
42429844,42427242,1
42429844,42437363,1
42429844,42453036,1
42429874,42434074,1
42429874,42434355,1
42429874,42445374,1
42429874,42446293,1
42429876,42430378,1
42429876,42448745,1
42429888,42428287,1
42429888,42430257,1
42429888,42437644,1
42429888,42445374,1
42429888,100521544,1
42429890,42430639,1
42429890,42434871,1
42429890,42438891,1
42429890,42446293,1
42429890,593909375,1
42429896,42428277,1
42429896,42432444,1
42429896,42433281,1
42429896,42435645,1
42429896,42435646,1
42429896,42436701,1
42429896,42436917,1
42429896,42438881,2
42429896,42443806,1
42429896,42445236,1
42429896,42445664,1
42429896,42445936,1
42429896,42446999,1
42429896,42449928,1
42429896,42453007,1
42429896,42454325,1
42429896,276062182,1
42429900,42431452,1
42429900,42435671,1
42429900,42437914,1
42429900,42438174,1
42429900,42442843,1
42429900,370913767,1
42429910,42433604,1
42429918,42428321,1
42429918,42434346,1
42429918,42436754,1
42429918,42445661,1
42429970,42430375,1
42429970,42435671,1
42429970,42436700,1
42429970,42438795,1
42429971,593915255,1
42429971,596788016,1
42429974,42422000,1
42429974,42432856,1
42429974,42439392,1
42429974,42445920,1
42429974,42446461,1
42429974,42447084,1
42429974,42448338,1
42429974,42449961,1
42429974,42452956,1
42429974,42454192,1
42429976,42428313,1
42429976,42436475,1
42429976,42436492,1
42429976,42438795,1
42429976,42438886,1
42429976,42438891,1
42429976,42445972,1
42429976,42446099,1
42429976,42452809,1
42429976,42471915,1
42429976,42496107,1
42429976,596775914,1
42429976,596776017,1
42429980,42422026,1
42429980,42428010,1
42429980,42429980,1
42429980,42430063,1
42429980,42430338,1
42429980,42432818,1
42429980,42432825,1
42429980,42436510,1
42429980,42436705,1
42429980,42438881,1
42429980,42440001,1
42429980,42440325,1
42429980,42444043,1
42429980,42444051,1
42429980,42444500,1
42429980,42445976,1
42429980,42446036,1
42429980,42446991,1
42429980,42450015,1
42429980,42459636,1
42429980,100521544,1
42429980,370913784,1
42429980,596776041,1
42429980,1698103483,1
42429981,42428192,1
42429981,42428570,1
42429981,42430350,1
42429981,42430363,1
42429981,42430600,1
42429981,42430651,1
42429981,42432451,2
42429981,42432693,1
42429981,42436710,1
42429981,42438881,1
42429981,42439968,1
42429981,42440009,1
42429981,42440025,1
42429981,42440453,1
42429981,42448338,1
42429981,593973910,1
42429981,596775919,1
42429981,596775951,1
42429981,2216963516,1
42429986,42428012,1
42429986,42430358,1
42429986,42430361,1
42429986,42432444,1
42429986,42432856,1
42429986,42435257,1
42429986,42436701,1
42429986,42438509,1
42429986,42439440,1
42429986,42440463,1
42429986,42442910,1
42429986,42442937,1
42429986,42443528,1
42429986,42447132,1
42429986,42448216,1
42429986,42448338,1
42429986,596775919,1
42429998,42428329,1
42429998,42429390,1
42429998,42430352,1
42429998,42430358,1
42429998,42430367,1
42429998,42431617,1
42429998,42434346,1
42429998,42435663,1
42429998,42435716,1
42429998,42439994,1
42429998,42442475,1
42429998,42443341,1
42429998,42445733,1
42429998,42453674,1
42429998,593915255,1
42429998,1698103521,1
42429999,42431549,1
42429999,42440025,1
42429999,42442534,1
42429999,42443268,1
42429999,42444043,1
42429999,42454006,1
42430004,42430317,1
42430004,42434871,1
42430004,42440270,1
42430004,42445481,1
42430004,42445953,1
42430004,42448171,1
42430004,596775946,1
42430004,1773066054,1
42430007,42445489,1
42430009,42428814,1
42430009,42437021,1
42430044,42427305,1
42430044,42428570,1
42430044,42430044,1
42430044,42430259,1
42430050,42427812,1
42430050,42430367,1
42430050,42431544,1
42430050,42431674,1
42430050,42440012,1
42430052,42424672,1
42430052,42428272,1
42430052,42430329,1
42430052,42433611,1
42430052,42436913,1
42430052,42439392,1
42430052,42441569,1
42430052,42445903,1
42430056,42428277,1
42430056,42430350,1
42430056,42432825,1
42430056,42436541,1
42430056,42438881,1
42430056,589298803,1
42430060,42430378,1
42430060,42432856,1
42430060,42434090,1
42430060,42440463,1
42430060,42447007,1
42430060,42452817,1
42430063,42430603,1
42430063,42431902,1
42430063,42438886,1
42430063,42440313,1
42430063,42440452,1
42430063,42444049,1
42430063,42445733,1
42430063,42446353,1
42430063,42447007,1
42430063,596775870,1
42430063,596775946,1
42430068,42424098,1
42430068,42432825,1
42430068,42439964,1
42430068,42445649,1
42430068,247085079,1
42430068,596775941,1
42430075,42423565,1
42430075,42428065,1
42430075,42428402,1
42430075,42429565,1
42430075,42430367,1
42430075,42430651,1
42430075,42432818,1
42430075,42434087,1
42430075,42434090,1
42430075,42435265,1
42430075,42439440,1
42430075,42439842,1
42430075,42440452,1
42430075,42442937,1
42430075,42443116,1
42430075,42447020,1
42430075,42448735,1
42430075,42453613,1
42430075,42455113,1
42430075,596775870,1
42430075,596775919,1
42430075,596776156,1
42430075,2698702581,1
42430115,42430333,1
42430115,42434285,1
42430115,42435702,1
42430115,1431790464,1
42430115,1698103521,1
42430122,42430187,1
42430122,42436359,1
42430122,42436968,1
42430122,593915255,1
42430122,1692433919,1
42430126,42428524,1
42430126,42429844,1
42430126,42430160,1
42430126,42436037,1
42430126,42445702,1
42430126,42446987,1
42430135,42428003,1
42430135,42430639,1
42430135,42436396,1
42430135,42444814,1
42430143,42430263,1
42430143,42430308,1
42430143,42440313,1
42430143,278630368,1
42430154,42440022,1
42430154,42443811,1
42430154,42445899,1
42430154,42449600,1
42430154,593915305,1
42430160,42436056,1
42430160,42437618,1
42430167,42430247,1
42430167,42436381,1
42430167,42436913,1
42430167,42451674,1
42430187,42428436,1
42430187,42428489,1
42430187,42430253,1
42430187,42430282,1
42430187,42430550,2
42430187,42430861,1
42430187,42433834,1
42430187,42436477,1
42430187,42437909,1
42430187,42440004,1
42430187,42443807,1
42430187,42444906,1
42430187,42444916,1
42430187,246866828,1
42430205,42421882,1
42430205,42430329,1
42430205,42430333,1
42430205,42436575,1
42430205,42436703,1
42430205,42438881,1
42430205,42438889,1
42430205,42440453,1
42430205,42440465,1
42430205,42445879,1
42430205,42456578,1
42430205,596775914,1
42430205,1692450029,1
42430217,42429577,1
42430217,42429657,1
42430217,42439981,1
42430217,42440721,1
42430217,42447084,1
42430233,42430271,1
42430233,42439823,1
42430233,42445953,1
42430235,42428216,1
42430235,42428308,1
42430235,42429637,1
42430235,42430277,1
42430235,42430308,1
42430235,42430329,1
42430235,42430342,1
42430235,42430571,1
42430235,42432436,1
42430235,42435710,1
42430235,42436578,1
42430235,42437881,1
42430235,42439078,1
42430235,42440721,1
42430235,42454378,1
42430235,595407648,1
42430235,1773121034,1
42430237,42430361,1
42430237,42430639,1
42430237,42432083,1
42430237,42436935,1
42430237,42440737,1
42430237,42445027,1
42430237,42445930,1
42430237,42446488,1
42430237,42453406,1
42430237,1692433910,1
42430237,1692433918,1
42430241,42428287,1
42430241,42430320,1
42430241,42430361,1
42430241,42430363,1
42430241,42430378,1
42430241,42432847,1
42430241,42445417,1
42430241,42446086,1
42430241,42449308,1
42430241,42449948,1
42430247,42429659,1
42430247,42430292,1
42430247,42430329,1
42430247,42431793,1
42430247,42432585,1
42430247,42434085,1
42430247,42443950,1
42430247,42444897,1
42430247,42445896,1
42430247,42452975,1
42430247,42455934,1
42430249,42427374,1
42430249,42430356,1
42430249,42430378,1
42430249,42431108,1
42430249,42432703,1
42430249,42440001,1
42430249,42442891,1
42430249,42442947,1
42430249,42446925,1
42430249,42451695,1
42430249,596775946,1
42430253,42422899,1
42430253,42423564,1
42430253,42423674,1
42430253,42428287,1
42430253,42428483,1
42430253,42429330,1
42430253,42432152,1
42430253,42435642,1
42430253,42435657,1
42430253,42444897,1
42430253,42446945,1
42430253,42448552,1
42430253,593976795,1
42430253,2854054927,1
42430255,42428027,1
42430255,42430255,1
42430255,42430384,1
42430255,42437654,2
42430255,42439440,1
42430255,42439955,1
42430255,42443556,1
42430255,42445232,1
42430255,42446998,1
42430255,42450426,1
42430255,42452048,1
42430255,60007635,1
42430255,593915255,1
42430255,595682316,1
42430257,42435644,1
42430257,42437300,1
42430257,42437363,1
42430257,371206270,1
42430257,1698103194,1
42430259,42428198,1
42430259,42437358,1
42430259,42438881,1
42430259,42443975,1
42430259,42445920,1
42430259,561042197,1
42430259,593915255,1
42430263,42430308,1
42430263,42430333,1
42430263,42430639,1
42430263,42436369,1
42430263,42436578,1
42430263,42445879,1
42430263,42454701,1
42430263,100522731,1
42430263,370880761,1
42430263,588545728,1
42430263,596775914,1
42430265,42430295,1
42430265,42430361,1
42430265,42432438,1
42430265,42432856,1
42430265,42436359,1
42430265,42438881,1
42430265,42443680,2
42430265,42444906,1
42430265,42446959,1
42430265,42449961,1
42430265,247123611,1
42430269,42432825,1
42430269,42435650,1
42430269,42436575,1
42430269,42440330,1
42430269,42445018,1
42430269,42445413,1
42430269,42446934,1
42430269,42448693,1
42430269,42449961,1
42430269,42453624,1
42430269,42455643,1
42430269,42458017,1
42430269,370914027,1
42430269,596775919,1
42430271,42427390,1
42430271,42427477,1
42430271,42428329,1
42430271,42430356,1
42430271,42430597,1
42430271,42432589,1
42430271,42434268,1
42430271,42436056,2
42430271,42436598,1
42430271,42437461,1
42430271,42439070,1
42430271,42439440,1
42430271,42440009,1
42430271,42445867,1
42430271,42446291,1
42430271,42446971,1
42430271,42448693,1
42430271,42449945,1
42430271,42451674,1
42430271,42453183,1
42430271,42860570,1
42430271,246580466,1
42430271,247074607,1
42430271,1692433941,1
42430274,42423774,1
42430274,42428454,1
42430274,42429577,1
42430274,42429659,1
42430274,42430333,1
42430274,42430600,1
42430274,42432589,1
42430274,42432818,1
42430274,42435660,1
42430274,42436056,1
42430274,42439203,1
42430274,42440966,1
42430274,42446991,1
42430274,593915255,1
42430274,593915274,1
42430274,596775941,1
42430277,42428170,1
42430277,42429373,1
42430277,42429896,1
42430277,42430375,1
42430277,42430639,2
42430277,42433581,1
42430277,42435422,1
42430277,42437670,1
42430277,42438832,1
42430277,42439073,1
42430277,42439443,1
42430277,42440951,1
